filename,width,height,class,xmin,ymin,xmax,ymax
08fd33_3_5_png.rf.1e0794cb7dba80a7b461ce87a768fa5b.jpg,1920,1080,player,1227,268,1251,321
08fd33_3_5_png.rf.1e0794cb7dba80a7b461ce87a768fa5b.jpg,1920,1080,player,738,334,757,396
08fd33_3_5_png.rf.1e0794cb7dba80a7b461ce87a768fa5b.jpg,1920,1080,player,1506,430,1541,504
08fd33_3_5_png.rf.1e0794cb7dba80a7b461ce87a768fa5b.jpg,1920,1080,player,811,290,832,347
08fd33_3_5_png.rf.1e0794cb7dba80a7b461ce87a768fa5b.jpg,1920,1080,player,1137,341,1159,398
08fd33_3_5_png.rf.1e0794cb7dba80a7b461ce87a768fa5b.jpg,1920,1080,player,777,339,795,398
08fd33_3_5_png.rf.1e0794cb7dba80a7b461ce87a768fa5b.jpg,1920,1080,player,1197,268,1219,320
08fd33_3_5_png.rf.1e0794cb7dba80a7b461ce87a768fa5b.jpg,1920,1080,player,1423,384,1444,446
08fd33_3_5_png.rf.1e0794cb7dba80a7b461ce87a768fa5b.jpg,1920,1080,player,140,387,159,454
08fd33_3_5_png.rf.1e0794cb7dba80a7b461ce87a768fa5b.jpg,1920,1080,player,396,282,424,334
08fd33_3_5_png.rf.1e0794cb7dba80a7b461ce87a768fa5b.jpg,1920,1080,player,1495,562,1532,640
08fd33_3_5_png.rf.1e0794cb7dba80a7b461ce87a768fa5b.jpg,1920,1080,player,1452,448,1485,509
08fd33_3_5_png.rf.1e0794cb7dba80a7b461ce87a768fa5b.jpg,1920,1080,player,1345,342,1380,408
08fd33_3_5_png.rf.1e0794cb7dba80a7b461ce87a768fa5b.jpg,1920,1080,player,1008,425,1049,491
08fd33_3_5_png.rf.1e0794cb7dba80a7b461ce87a768fa5b.jpg,1920,1080,player,1303,717,1343,808
08fd33_3_5_png.rf.1e0794cb7dba80a7b461ce87a768fa5b.jpg,1920,1080,player,436,374,466,437
08fd33_3_5_png.rf.1e0794cb7dba80a7b461ce87a768fa5b.jpg,1920,1080,player,391,562,426,648
08fd33_3_5_png.rf.1e0794cb7dba80a7b461ce87a768fa5b.jpg,1920,1080,ball,417,325,428,338
744b27_5_4_png.rf.20016e407951cfd2079f6b21ea6e2e1f.jpg,1920,1080,player,860,427,872,457
744b27_5_4_png.rf.20016e407951cfd2079f6b21ea6e2e1f.jpg,1920,1080,player,1377,464,1393,497
744b27_5_4_png.rf.20016e407951cfd2079f6b21ea6e2e1f.jpg,1920,1080,player,878,439,891,467
744b27_5_4_png.rf.20016e407951cfd2079f6b21ea6e2e1f.jpg,1920,1080,player,651,453,671,491
744b27_5_4_png.rf.20016e407951cfd2079f6b21ea6e2e1f.jpg,1920,1080,player,1548,517,1570,555
744b27_5_4_png.rf.20016e407951cfd2079f6b21ea6e2e1f.jpg,1920,1080,player,945,502,960,539
744b27_5_4_png.rf.20016e407951cfd2079f6b21ea6e2e1f.jpg,1920,1080,player,723,535,742,578
744b27_5_4_png.rf.20016e407951cfd2079f6b21ea6e2e1f.jpg,1920,1080,player,1505,514,1522,553
744b27_5_4_png.rf.20016e407951cfd2079f6b21ea6e2e1f.jpg,1920,1080,player,1285,525,1300,565
744b27_5_4_png.rf.20016e407951cfd2079f6b21ea6e2e1f.jpg,1920,1080,player,1672,656,1710,708
744b27_5_4_png.rf.20016e407951cfd2079f6b21ea6e2e1f.jpg,1920,1080,player,758,729,788,794
744b27_5_4_png.rf.20016e407951cfd2079f6b21ea6e2e1f.jpg,1920,1080,referee,1230,557,1263,604
744b27_5_4_png.rf.20016e407951cfd2079f6b21ea6e2e1f.jpg,1920,1080,player,751,551,769,596
744b27_5_4_png.rf.20016e407951cfd2079f6b21ea6e2e1f.jpg,1920,1080,player,1214,590,1251,637
744b27_5_4_png.rf.20016e407951cfd2079f6b21ea6e2e1f.jpg,1920,1080,player,1763,591,1802,640
744b27_5_4_png.rf.20016e407951cfd2079f6b21ea6e2e1f.jpg,1920,1080,player,1320,521,1347,566
744b27_5_4_png.rf.20016e407951cfd2079f6b21ea6e2e1f.jpg,1920,1080,goalkeeper,244,480,266,517
744b27_5_4_png.rf.20016e407951cfd2079f6b21ea6e2e1f.jpg,1920,1080,player,336,589,357,644
744b27_5_4_png.rf.20016e407951cfd2079f6b21ea6e2e1f.jpg,1920,1080,player,219,617,252,670
744b27_5_4_png.rf.20016e407951cfd2079f6b21ea6e2e1f.jpg,1920,1080,referee,144,716,176,781
744b27_5_4_png.rf.20016e407951cfd2079f6b21ea6e2e1f.jpg,1920,1080,player,487,694,517,755
744b27_5_4_png.rf.20016e407951cfd2079f6b21ea6e2e1f.jpg,1920,1080,player,1604,711,1654,769
744b27_5_4_png.rf.20016e407951cfd2079f6b21ea6e2e1f.jpg,1920,1080,player,1153,445,1173,480
744b27_5_4_png.rf.20016e407951cfd2079f6b21ea6e2e1f.jpg,1920,1080,ball,1767,608,1779,619
2e57b9_7_10_png.rf.2004b219260c07e285ce58a9f05481b6.jpg,1920,1080,player,662,383,681,421
2e57b9_7_10_png.rf.2004b219260c07e285ce58a9f05481b6.jpg,1920,1080,player,1329,414,1346,453
2e57b9_7_10_png.rf.2004b219260c07e285ce58a9f05481b6.jpg,1920,1080,goalkeeper,353,373,370,409
2e57b9_7_10_png.rf.2004b219260c07e285ce58a9f05481b6.jpg,1920,1080,player,1251,336,1266,371
2e57b9_7_10_png.rf.2004b219260c07e285ce58a9f05481b6.jpg,1920,1080,player,1425,422,1444,467
2e57b9_7_10_png.rf.2004b219260c07e285ce58a9f05481b6.jpg,1920,1080,player,386,383,406,420
2e57b9_7_10_png.rf.2004b219260c07e285ce58a9f05481b6.jpg,1920,1080,player,1412,456,1431,506
2e57b9_7_10_png.rf.2004b219260c07e285ce58a9f05481b6.jpg,1920,1080,player,947,415,964,451
2e57b9_7_10_png.rf.2004b219260c07e285ce58a9f05481b6.jpg,1920,1080,player,1148,380,1161,416
2e57b9_7_10_png.rf.2004b219260c07e285ce58a9f05481b6.jpg,1920,1080,player,679,381,695,421
2e57b9_7_10_png.rf.2004b219260c07e285ce58a9f05481b6.jpg,1920,1080,player,980,485,1002,532
2e57b9_7_10_png.rf.2004b219260c07e285ce58a9f05481b6.jpg,1920,1080,player,600,463,617,512
2e57b9_7_10_png.rf.2004b219260c07e285ce58a9f05481b6.jpg,1920,1080,player,884,766,911,842
2e57b9_7_10_png.rf.2004b219260c07e285ce58a9f05481b6.jpg,1920,1080,referee,939,443,960,489
2e57b9_7_10_png.rf.2004b219260c07e285ce58a9f05481b6.jpg,1920,1080,player,1177,493,1197,541
2e57b9_7_10_png.rf.2004b219260c07e285ce58a9f05481b6.jpg,1920,1080,player,1362,375,1382,414
2e57b9_7_10_png.rf.2004b219260c07e285ce58a9f05481b6.jpg,1920,1080,player,1003,417,1025,458
2e57b9_7_10_png.rf.2004b219260c07e285ce58a9f05481b6.jpg,1920,1080,player,286,585,314,647
2e57b9_7_10_png.rf.2004b219260c07e285ce58a9f05481b6.jpg,1920,1080,player,1454,511,1479,568
2e57b9_7_10_png.rf.2004b219260c07e285ce58a9f05481b6.jpg,1920,1080,player,403,600,426,659
2e57b9_7_10_png.rf.2004b219260c07e285ce58a9f05481b6.jpg,1920,1080,player,1368,630,1394,694
2e57b9_7_10_png.rf.2004b219260c07e285ce58a9f05481b6.jpg,1920,1080,player,1236,671,1268,740
2e57b9_7_10_png.rf.2004b219260c07e285ce58a9f05481b6.jpg,1920,1080,ball,515,331,530,346
2e57b9_7_10_png.rf.2004b219260c07e285ce58a9f05481b6.jpg,1920,1080,referee,1438,324,1455,359
08fd33_6_1_png.rf.1f05f5238d8cae9c185fbe8ced94042a.jpg,1920,1080,ball,670,296,681,308
08fd33_6_1_png.rf.1f05f5238d8cae9c185fbe8ced94042a.jpg,1920,1080,player,1029,194,1044,236
08fd33_6_1_png.rf.1f05f5238d8cae9c185fbe8ced94042a.jpg,1920,1080,referee,1492,188,1509,233
08fd33_6_1_png.rf.1f05f5238d8cae9c185fbe8ced94042a.jpg,1920,1080,player,1332,235,1351,283
08fd33_6_1_png.rf.1f05f5238d8cae9c185fbe8ced94042a.jpg,1920,1080,player,1148,285,1172,338
08fd33_6_1_png.rf.1f05f5238d8cae9c185fbe8ced94042a.jpg,1920,1080,player,1220,340,1243,405
08fd33_6_1_png.rf.1f05f5238d8cae9c185fbe8ced94042a.jpg,1920,1080,player,578,284,596,343
08fd33_6_1_png.rf.1f05f5238d8cae9c185fbe8ced94042a.jpg,1920,1080,player,684,220,717,269
08fd33_6_1_png.rf.1f05f5238d8cae9c185fbe8ced94042a.jpg,1920,1080,player,1062,267,1085,325
08fd33_6_1_png.rf.1f05f5238d8cae9c185fbe8ced94042a.jpg,1920,1080,player,1433,283,1462,346
08fd33_6_1_png.rf.1f05f5238d8cae9c185fbe8ced94042a.jpg,1920,1080,player,1537,351,1565,417
08fd33_6_1_png.rf.1f05f5238d8cae9c185fbe8ced94042a.jpg,1920,1080,player,716,294,743,353
08fd33_6_1_png.rf.1f05f5238d8cae9c185fbe8ced94042a.jpg,1920,1080,referee,1016,415,1040,487
08fd33_6_1_png.rf.1f05f5238d8cae9c185fbe8ced94042a.jpg,1920,1080,player,1427,770,1486,879
08fd33_6_1_png.rf.1f05f5238d8cae9c185fbe8ced94042a.jpg,1920,1080,player,1183,436,1212,510
08fd33_6_1_png.rf.1f05f5238d8cae9c185fbe8ced94042a.jpg,1920,1080,player,1556,332,1580,392
08fd33_6_1_png.rf.1f05f5238d8cae9c185fbe8ced94042a.jpg,1920,1080,player,743,359,769,424
08fd33_6_1_png.rf.1f05f5238d8cae9c185fbe8ced94042a.jpg,1920,1080,player,1587,444,1629,522
08fd33_6_1_png.rf.1f05f5238d8cae9c185fbe8ced94042a.jpg,1920,1080,player,805,314,828,372
08fd33_6_1_png.rf.1f05f5238d8cae9c185fbe8ced94042a.jpg,1920,1080,player,1094,441,1129,513
08fd33_6_1_png.rf.1f05f5238d8cae9c185fbe8ced94042a.jpg,1920,1080,player,1561,463,1594,544
08fd33_6_1_png.rf.1f05f5238d8cae9c185fbe8ced94042a.jpg,1920,1080,player,288,558,337,644
08fd33_6_1_png.rf.1f05f5238d8cae9c185fbe8ced94042a.jpg,1920,1080,player,1600,569,1648,652
573e61_9_5_png.rf.1dc845b4397ef54d6027a3563ddcd5a2.jpg,1920,1080,player,752,410,768,456
573e61_9_5_png.rf.1dc845b4397ef54d6027a3563ddcd5a2.jpg,1920,1080,player,711,445,730,489
573e61_9_5_png.rf.1dc845b4397ef54d6027a3563ddcd5a2.jpg,1920,1080,player,762,417,789,462
573e61_9_5_png.rf.1dc845b4397ef54d6027a3563ddcd5a2.jpg,1920,1080,player,905,349,925,385
573e61_9_5_png.rf.1dc845b4397ef54d6027a3563ddcd5a2.jpg,1920,1080,player,1249,421,1266,465
573e61_9_5_png.rf.1dc845b4397ef54d6027a3563ddcd5a2.jpg,1920,1080,player,842,556,869,611
573e61_9_5_png.rf.1dc845b4397ef54d6027a3563ddcd5a2.jpg,1920,1080,player,1269,431,1286,473
573e61_9_5_png.rf.1dc845b4397ef54d6027a3563ddcd5a2.jpg,1920,1080,player,1102,399,1121,440
573e61_9_5_png.rf.1dc845b4397ef54d6027a3563ddcd5a2.jpg,1920,1080,player,923,434,942,476
573e61_9_5_png.rf.1dc845b4397ef54d6027a3563ddcd5a2.jpg,1920,1080,player,730,447,750,498
573e61_9_5_png.rf.1dc845b4397ef54d6027a3563ddcd5a2.jpg,1920,1080,player,1216,516,1235,572
573e61_9_5_png.rf.1dc845b4397ef54d6027a3563ddcd5a2.jpg,1920,1080,referee,872,481,889,531
573e61_9_5_png.rf.1dc845b4397ef54d6027a3563ddcd5a2.jpg,1920,1080,player,1377,372,1394,413
573e61_9_5_png.rf.1dc845b4397ef54d6027a3563ddcd5a2.jpg,1920,1080,player,1060,401,1079,442
573e61_9_5_png.rf.1dc845b4397ef54d6027a3563ddcd5a2.jpg,1920,1080,player,648,496,671,550
573e61_9_5_png.rf.1dc845b4397ef54d6027a3563ddcd5a2.jpg,1920,1080,goalkeeper,152,429,180,480
573e61_9_5_png.rf.1dc845b4397ef54d6027a3563ddcd5a2.jpg,1920,1080,player,786,512,820,564
573e61_9_5_png.rf.1dc845b4397ef54d6027a3563ddcd5a2.jpg,1920,1080,referee,1877,938,1920,1026
573e61_9_5_png.rf.1dc845b4397ef54d6027a3563ddcd5a2.jpg,1920,1080,player,555,679,580,743
573e61_9_5_png.rf.1dc845b4397ef54d6027a3563ddcd5a2.jpg,1920,1080,player,1223,723,1251,797
573e61_9_5_png.rf.1dc845b4397ef54d6027a3563ddcd5a2.jpg,1920,1080,player,1605,521,1627,575
573e61_9_5_png.rf.1dc845b4397ef54d6027a3563ddcd5a2.jpg,1920,1080,player,470,843,502,928
573e61_9_5_png.rf.1dc845b4397ef54d6027a3563ddcd5a2.jpg,1920,1080,referee,834,290,849,320
573e61_9_5_png.rf.1dc845b4397ef54d6027a3563ddcd5a2.jpg,1920,1080,player,1131,317,1147,355
538438_5_1_png.rf.235a43ab1baff74ad88e0de2f7942cce.jpg,1920,1080,player,770,422,793,472
538438_5_1_png.rf.235a43ab1baff74ad88e0de2f7942cce.jpg,1920,1080,player,1001,598,1029,680
538438_5_1_png.rf.235a43ab1baff74ad88e0de2f7942cce.jpg,1920,1080,ball,803,704,822,717
538438_5_1_png.rf.235a43ab1baff74ad88e0de2f7942cce.jpg,1920,1080,player,777,454,816,511
538438_5_1_png.rf.235a43ab1baff74ad88e0de2f7942cce.jpg,1920,1080,player,941,364,961,418
538438_5_1_png.rf.235a43ab1baff74ad88e0de2f7942cce.jpg,1920,1080,player,1198,356,1227,414
538438_5_1_png.rf.235a43ab1baff74ad88e0de2f7942cce.jpg,1920,1080,player,548,612,580,682
538438_5_1_png.rf.235a43ab1baff74ad88e0de2f7942cce.jpg,1920,1080,player,872,411,902,467
538438_5_1_png.rf.235a43ab1baff74ad88e0de2f7942cce.jpg,1920,1080,player,1094,353,1113,406
538438_5_1_png.rf.235a43ab1baff74ad88e0de2f7942cce.jpg,1920,1080,player,750,449,779,511
538438_5_1_png.rf.235a43ab1baff74ad88e0de2f7942cce.jpg,1920,1080,goalkeeper,206,445,232,510
538438_5_1_png.rf.235a43ab1baff74ad88e0de2f7942cce.jpg,1920,1080,player,686,466,713,548
538438_5_1_png.rf.235a43ab1baff74ad88e0de2f7942cce.jpg,1920,1080,player,940,433,959,495
538438_5_1_png.rf.235a43ab1baff74ad88e0de2f7942cce.jpg,1920,1080,referee,1019,459,1043,522
538438_5_1_png.rf.235a43ab1baff74ad88e0de2f7942cce.jpg,1920,1080,player,835,513,867,585
538438_5_1_png.rf.235a43ab1baff74ad88e0de2f7942cce.jpg,1920,1080,player,1123,536,1151,605
538438_5_1_png.rf.235a43ab1baff74ad88e0de2f7942cce.jpg,1920,1080,player,1712,421,1738,485
538438_5_1_png.rf.235a43ab1baff74ad88e0de2f7942cce.jpg,1920,1080,player,564,506,613,575
538438_5_1_png.rf.235a43ab1baff74ad88e0de2f7942cce.jpg,1920,1080,player,967,618,1008,688
538438_5_1_png.rf.235a43ab1baff74ad88e0de2f7942cce.jpg,1920,1080,player,1748,536,1781,608
538438_5_1_png.rf.235a43ab1baff74ad88e0de2f7942cce.jpg,1920,1080,player,1457,534,1489,605
538438_5_1_png.rf.235a43ab1baff74ad88e0de2f7942cce.jpg,1920,1080,player,981,591,1017,666
42ba34_3_1_png.rf.226e98cb68fe9f646c339193875878cc.jpg,1920,1080,player,944,255,959,284
42ba34_3_1_png.rf.226e98cb68fe9f646c339193875878cc.jpg,1920,1080,player,948,463,963,511
42ba34_3_1_png.rf.226e98cb68fe9f646c339193875878cc.jpg,1920,1080,player,969,297,982,326
42ba34_3_1_png.rf.226e98cb68fe9f646c339193875878cc.jpg,1920,1080,player,1129,250,1142,279
42ba34_3_1_png.rf.226e98cb68fe9f646c339193875878cc.jpg,1920,1080,referee,882,754,913,842
42ba34_3_1_png.rf.226e98cb68fe9f646c339193875878cc.jpg,1920,1080,player,769,293,783,332
42ba34_3_1_png.rf.226e98cb68fe9f646c339193875878cc.jpg,1920,1080,player,1163,263,1178,291
42ba34_3_1_png.rf.226e98cb68fe9f646c339193875878cc.jpg,1920,1080,player,839,311,855,350
42ba34_3_1_png.rf.226e98cb68fe9f646c339193875878cc.jpg,1920,1080,player,697,367,711,408
42ba34_3_1_png.rf.226e98cb68fe9f646c339193875878cc.jpg,1920,1080,player,1252,319,1267,356
42ba34_3_1_png.rf.226e98cb68fe9f646c339193875878cc.jpg,1920,1080,goalkeeper,195,341,216,381
42ba34_3_1_png.rf.226e98cb68fe9f646c339193875878cc.jpg,1920,1080,player,575,284,590,319
42ba34_3_1_png.rf.226e98cb68fe9f646c339193875878cc.jpg,1920,1080,player,1306,447,1323,494
42ba34_3_1_png.rf.226e98cb68fe9f646c339193875878cc.jpg,1920,1080,referee,1103,355,1118,397
42ba34_3_1_png.rf.226e98cb68fe9f646c339193875878cc.jpg,1920,1080,player,859,360,874,402
42ba34_3_1_png.rf.226e98cb68fe9f646c339193875878cc.jpg,1920,1080,player,1299,377,1316,422
42ba34_3_1_png.rf.226e98cb68fe9f646c339193875878cc.jpg,1920,1080,goalkeeper,1803,372,1825,419
42ba34_3_1_png.rf.226e98cb68fe9f646c339193875878cc.jpg,1920,1080,player,1160,408,1177,455
42ba34_3_1_png.rf.226e98cb68fe9f646c339193875878cc.jpg,1920,1080,player,991,355,1007,395
42ba34_3_1_png.rf.226e98cb68fe9f646c339193875878cc.jpg,1920,1080,player,1281,362,1299,403
42ba34_3_1_png.rf.226e98cb68fe9f646c339193875878cc.jpg,1920,1080,player,299,410,314,459
42ba34_3_1_png.rf.226e98cb68fe9f646c339193875878cc.jpg,1920,1080,player,700,722,733,797
42ba34_3_1_png.rf.226e98cb68fe9f646c339193875878cc.jpg,1920,1080,player,1196,555,1225,610
42ba34_3_1_png.rf.226e98cb68fe9f646c339193875878cc.jpg,1920,1080,referee,1210,224,1227,262
42ba34_3_1_png.rf.226e98cb68fe9f646c339193875878cc.jpg,1920,1080,player,830,228,847,267
42ba34_3_1_png.rf.226e98cb68fe9f646c339193875878cc.jpg,1920,1080,ball,594,314,602,323
08fd33_0_1_png.rf.15fee0064ecbc442fabe68c6406dc72e.jpg,1920,1080,referee,1279,324,1291,351
08fd33_0_1_png.rf.15fee0064ecbc442fabe68c6406dc72e.jpg,1920,1080,player,1060,367,1082,403
08fd33_0_1_png.rf.15fee0064ecbc442fabe68c6406dc72e.jpg,1920,1080,referee,964,407,980,443
08fd33_0_1_png.rf.15fee0064ecbc442fabe68c6406dc72e.jpg,1920,1080,player,703,448,720,487
08fd33_0_1_png.rf.15fee0064ecbc442fabe68c6406dc72e.jpg,1920,1080,goalkeeper,159,435,182,477
08fd33_0_1_png.rf.15fee0064ecbc442fabe68c6406dc72e.jpg,1920,1080,player,697,543,714,588
08fd33_0_1_png.rf.15fee0064ecbc442fabe68c6406dc72e.jpg,1920,1080,player,659,451,678,493
08fd33_0_1_png.rf.15fee0064ecbc442fabe68c6406dc72e.jpg,1920,1080,player,692,402,711,433
08fd33_0_1_png.rf.15fee0064ecbc442fabe68c6406dc72e.jpg,1920,1080,player,926,427,943,464
08fd33_0_1_png.rf.15fee0064ecbc442fabe68c6406dc72e.jpg,1920,1080,player,634,419,651,455
08fd33_0_1_png.rf.15fee0064ecbc442fabe68c6406dc72e.jpg,1920,1080,player,738,431,754,468
08fd33_0_1_png.rf.15fee0064ecbc442fabe68c6406dc72e.jpg,1920,1080,player,881,401,895,436
08fd33_0_1_png.rf.15fee0064ecbc442fabe68c6406dc72e.jpg,1920,1080,player,952,475,976,517
08fd33_0_1_png.rf.15fee0064ecbc442fabe68c6406dc72e.jpg,1920,1080,player,589,647,614,704
08fd33_0_1_png.rf.15fee0064ecbc442fabe68c6406dc72e.jpg,1920,1080,player,285,679,309,733
08fd33_0_1_png.rf.15fee0064ecbc442fabe68c6406dc72e.jpg,1920,1080,player,719,488,735,529
08fd33_0_1_png.rf.15fee0064ecbc442fabe68c6406dc72e.jpg,1920,1080,player,1071,658,1093,715
08fd33_0_1_png.rf.15fee0064ecbc442fabe68c6406dc72e.jpg,1920,1080,player,1111,565,1136,608
08fd33_0_1_png.rf.15fee0064ecbc442fabe68c6406dc72e.jpg,1920,1080,player,541,503,565,551
08fd33_0_1_png.rf.15fee0064ecbc442fabe68c6406dc72e.jpg,1920,1080,goalkeeper,1617,501,1633,545
08fd33_0_1_png.rf.15fee0064ecbc442fabe68c6406dc72e.jpg,1920,1080,player,1423,450,1440,488
08fd33_0_1_png.rf.15fee0064ecbc442fabe68c6406dc72e.jpg,1920,1080,referee,306,700,334,760
08fd33_0_1_png.rf.15fee0064ecbc442fabe68c6406dc72e.jpg,1920,1080,player,412,619,434,661
08fd33_0_1_png.rf.15fee0064ecbc442fabe68c6406dc72e.jpg,1920,1080,player,1070,520,1091,569
08fd33_0_1_png.rf.15fee0064ecbc442fabe68c6406dc72e.jpg,1920,1080,player,698,377,716,415
08fd33_0_1_png.rf.15fee0064ecbc442fabe68c6406dc72e.jpg,1920,1080,ball,1254,655,1268,669
121364_9_4_png.rf.22bb159c107273d66a3978fd02af4695.jpg,1920,1080,referee,630,269,646,300
121364_9_4_png.rf.22bb159c107273d66a3978fd02af4695.jpg,1920,1080,player,1129,384,1147,431
121364_9_4_png.rf.22bb159c107273d66a3978fd02af4695.jpg,1920,1080,referee,1781,974,1832,1069
121364_9_4_png.rf.22bb159c107273d66a3978fd02af4695.jpg,1920,1080,referee,897,418,922,466
121364_9_4_png.rf.22bb159c107273d66a3978fd02af4695.jpg,1920,1080,player,1290,632,1312,691
121364_9_4_png.rf.22bb159c107273d66a3978fd02af4695.jpg,1920,1080,player,573,386,593,431
121364_9_4_png.rf.22bb159c107273d66a3978fd02af4695.jpg,1920,1080,player,1239,531,1260,592
121364_9_4_png.rf.22bb159c107273d66a3978fd02af4695.jpg,1920,1080,player,1204,444,1225,496
121364_9_4_png.rf.22bb159c107273d66a3978fd02af4695.jpg,1920,1080,player,465,612,495,678
121364_9_4_png.rf.22bb159c107273d66a3978fd02af4695.jpg,1920,1080,player,614,367,637,414
121364_9_4_png.rf.22bb159c107273d66a3978fd02af4695.jpg,1920,1080,player,812,506,844,560
121364_9_4_png.rf.22bb159c107273d66a3978fd02af4695.jpg,1920,1080,player,1315,620,1337,691
121364_9_4_png.rf.22bb159c107273d66a3978fd02af4695.jpg,1920,1080,player,912,472,933,529
121364_9_4_png.rf.22bb159c107273d66a3978fd02af4695.jpg,1920,1080,player,1018,579,1048,646
121364_9_4_png.rf.22bb159c107273d66a3978fd02af4695.jpg,1920,1080,player,1353,468,1380,529
121364_9_4_png.rf.22bb159c107273d66a3978fd02af4695.jpg,1920,1080,player,966,615,997,680
121364_9_4_png.rf.22bb159c107273d66a3978fd02af4695.jpg,1920,1080,player,985,655,1021,723
121364_9_4_png.rf.22bb159c107273d66a3978fd02af4695.jpg,1920,1080,player,528,495,560,549
121364_9_4_png.rf.22bb159c107273d66a3978fd02af4695.jpg,1920,1080,player,875,561,909,624
121364_9_4_png.rf.22bb159c107273d66a3978fd02af4695.jpg,1920,1080,player,1439,598,1476,670
121364_9_4_png.rf.22bb159c107273d66a3978fd02af4695.jpg,1920,1080,player,373,567,420,618
121364_9_4_png.rf.22bb159c107273d66a3978fd02af4695.jpg,1920,1080,player,1100,557,1138,614
121364_9_4_png.rf.22bb159c107273d66a3978fd02af4695.jpg,1920,1080,player,624,628,661,696
121364_9_4_png.rf.22bb159c107273d66a3978fd02af4695.jpg,1920,1080,ball,585,422,593,432
538438_5_6_png.rf.22955fd9c4b6b3050749c6f7524fa22c.jpg,1920,1080,player,1340,463,1358,517
538438_5_6_png.rf.22955fd9c4b6b3050749c6f7524fa22c.jpg,1920,1080,player,1335,408,1363,464
538438_5_6_png.rf.22955fd9c4b6b3050749c6f7524fa22c.jpg,1920,1080,goalkeeper,1435,421,1462,475
538438_5_6_png.rf.22955fd9c4b6b3050749c6f7524fa22c.jpg,1920,1080,player,1299,401,1327,457
538438_5_6_png.rf.22955fd9c4b6b3050749c6f7524fa22c.jpg,1920,1080,ball,1442,686,1456,698
538438_5_6_png.rf.22955fd9c4b6b3050749c6f7524fa22c.jpg,1920,1080,player,1350,475,1374,539
538438_5_6_png.rf.22955fd9c4b6b3050749c6f7524fa22c.jpg,1920,1080,player,1081,475,1105,531
538438_5_6_png.rf.22955fd9c4b6b3050749c6f7524fa22c.jpg,1920,1080,player,1705,546,1733,602
538438_5_6_png.rf.22955fd9c4b6b3050749c6f7524fa22c.jpg,1920,1080,player,1263,450,1285,506
538438_5_6_png.rf.22955fd9c4b6b3050749c6f7524fa22c.jpg,1920,1080,player,1534,529,1557,592
538438_5_6_png.rf.22955fd9c4b6b3050749c6f7524fa22c.jpg,1920,1080,player,1409,590,1439,652
538438_5_6_png.rf.22955fd9c4b6b3050749c6f7524fa22c.jpg,1920,1080,player,1497,472,1520,532
538438_5_6_png.rf.22955fd9c4b6b3050749c6f7524fa22c.jpg,1920,1080,player,1131,443,1157,497
538438_5_6_png.rf.22955fd9c4b6b3050749c6f7524fa22c.jpg,1920,1080,player,1100,420,1123,474
538438_5_6_png.rf.22955fd9c4b6b3050749c6f7524fa22c.jpg,1920,1080,player,1658,537,1685,598
538438_5_6_png.rf.22955fd9c4b6b3050749c6f7524fa22c.jpg,1920,1080,referee,946,486,968,547
538438_5_6_png.rf.22955fd9c4b6b3050749c6f7524fa22c.jpg,1920,1080,player,1095,524,1122,580
538438_5_6_png.rf.22955fd9c4b6b3050749c6f7524fa22c.jpg,1920,1080,player,689,441,717,498
538438_5_6_png.rf.22955fd9c4b6b3050749c6f7524fa22c.jpg,1920,1080,player,1386,631,1434,691
538438_5_6_png.rf.22955fd9c4b6b3050749c6f7524fa22c.jpg,1920,1080,player,1277,644,1316,710
538438_5_6_png.rf.22955fd9c4b6b3050749c6f7524fa22c.jpg,1920,1080,player,269,521,298,581
538438_5_6_png.rf.22955fd9c4b6b3050749c6f7524fa22c.jpg,1920,1080,player,344,619,377,687
538438_5_6_png.rf.22955fd9c4b6b3050749c6f7524fa22c.jpg,1920,1080,player,438,601,467,665
54745b_5_9_png.rf.21cc393705f70c04568c06a647ae492e.jpg,1920,1080,ball,1130,504,1142,515
54745b_5_9_png.rf.21cc393705f70c04568c06a647ae492e.jpg,1920,1080,player,739,192,754,230
54745b_5_9_png.rf.21cc393705f70c04568c06a647ae492e.jpg,1920,1080,player,730,333,757,387
54745b_5_9_png.rf.21cc393705f70c04568c06a647ae492e.jpg,1920,1080,referee,925,327,964,382
54745b_5_9_png.rf.21cc393705f70c04568c06a647ae492e.jpg,1920,1080,player,1415,255,1437,303
54745b_5_9_png.rf.21cc393705f70c04568c06a647ae492e.jpg,1920,1080,player,920,267,947,316
54745b_5_9_png.rf.21cc393705f70c04568c06a647ae492e.jpg,1920,1080,player,492,283,512,335
54745b_5_9_png.rf.21cc393705f70c04568c06a647ae492e.jpg,1920,1080,player,633,322,660,373
54745b_5_9_png.rf.21cc393705f70c04568c06a647ae492e.jpg,1920,1080,player,689,392,719,457
54745b_5_9_png.rf.21cc393705f70c04568c06a647ae492e.jpg,1920,1080,player,535,254,561,303
54745b_5_9_png.rf.21cc393705f70c04568c06a647ae492e.jpg,1920,1080,player,404,320,425,378
54745b_5_9_png.rf.21cc393705f70c04568c06a647ae492e.jpg,1920,1080,player,1665,368,1691,429
54745b_5_9_png.rf.21cc393705f70c04568c06a647ae492e.jpg,1920,1080,player,1145,442,1193,505
54745b_5_9_png.rf.21cc393705f70c04568c06a647ae492e.jpg,1920,1080,player,635,482,673,545
